"","X","BD","year","yd","monthproxy","smax","zmax","delta","sanom","sb","zt","zb","N2","zn2","tmax","tt","tb","smax_yn","Name","NumofPoly","NumofSta","Region","Area","Type","lon","lat"
"1619",1618,91,1991,342,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8,40.1983
"1620",1619,81,1991,342,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4333,40.2333
"1621",1620,83,1991,342,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2167,40.365
"1624",1623,65,1991,343,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9483,40.615
"1657",1656,60,1992,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.555,40.6483
"1665",1664,60,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1167,40.55
"1666",1665,82,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.0167,40.3833
"1667",1666,87,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.43,40.3667
"1669",1668,93,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8,40.2
"1670",1669,82,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4333,40.2333
"1671",1670,69,1992,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.65,40.4317
"1672",1671,65,1992,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8317,40.565
"1680",1679,57,1992,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.45,40.55
"1681",1680,85,1992,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2167,40.3667
"1684",1683,67,1992,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.95,40.6167
"1690",1689,68,1992,29,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.945,40.6183
"1767",1766,60,1992,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5517,40.65
"1775",1774,61,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1167,40.55
"1776",1775,86,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.435,40.3683
"1777",1776,100,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70,40.2
"1778",1777,81,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.02,40.3833
"1779",1778,70,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6517,40.4333
"1780",1779,66,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.83,40.5633
"1786",1785,56,1992,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.445,40.5467
"1787",1786,83,1992,43,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.22,40.3667
"1844",1843,93,1992,62,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.9833,40.25
"1846",1845,70,1992,62,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.0167,40.5
"1848",1847,80,1992,63,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.3333,40.3667
"1849",1848,111,1992,63,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.05,40.25
"1850",1849,93,1992,63,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9167,40.3333
"1856",1855,71,1992,63,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9167,40.7
"1889",1888,63,1992,84,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.01,40.5867
"1890",1889,71,1992,84,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.11,40.46
"1892",1891,56,1992,84,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5083,40.7033
"1901",1900,98,1992,85,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.25,40.25
"1902",1901,111,1992,86,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.0783,40.1733
"1904",1903,89,1992,86,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.75,40.21
"1905",1904,84,1992,86,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2717,40.4167
"1907",1906,86,1992,90,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.985,40.9883
"2031",2030,60,1992,226,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.95,40.57
"2032",2031,52,1992,226,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.42,40.5217
"2044",2043,73,1992,234,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9583,40.7667
"2045",2044,70,1992,235,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.0333,40.565
"2258",2257,58,1992,178,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.9833,40.6
"2260",2259,65,1992,179,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4667,40.4667
"2261",2260,70,1992,179,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9833,40.5667
"2319",2318,56,1992,275,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4133,40.6317
"2320",2319,62,1992,275,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1767,40.4983
"2321",2320,54,1992,275,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1867,40.5817
"2324",2323,101,1992,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4017,40.255
"2327",2326,84,1992,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.91,40.2917
"2328",2327,60,1992,280,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.7917,40.5967
"2331",2330,65,1992,281,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2067,40.8
"2332",2331,69,1992,281,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.0467,40.625
"2333",2332,58,1992,281,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4383,40.5367
"2334",2333,81,1992,281,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2667,40.345
"2335",2334,76,1992,282,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.915,40.455
"2336",2335,86,1992,282,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.845,40.3717
"2368",2367,60,1992,301,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5383,40.6517
"2369",2368,85,1992,301,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.435,40.3817
"2371",2370,90,1992,301,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8033,40.1983
"2372",2371,81,1992,301,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.435,40.2317
"2373",2372,68,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.645,40.43
"2374",2373,79,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.01,40.3867
"2375",2374,59,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.115,40.5483
"2376",2375,63,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8333,40.565
"2383",2382,56,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4483,40.5467
"2384",2383,82,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2183,40.3683
"2386",2385,66,1992,302,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.95,40.615
"2415",2414,61,1992,338,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.54,40.6517
"2416",2415,86,1992,338,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4383,40.365
"2418",2417,80,1992,338,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4333,40.2317
"2419",2418,92,1992,339,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8017,40.2017
"2420",2419,70,1992,339,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6567,40.4333
"2421",2420,81,1992,339,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.015,40.38
"2422",2421,61,1992,339,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1183,40.545
"2423",2422,64,1992,339,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.835,40.5667
"2431",2430,56,1992,340,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4483,40.55
"2432",2431,83,1992,340,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2167,40.3667
"2435",2434,69,1992,340,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9433,40.615
"2458",2457,62,1993,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.55,40.6517
"2466",2465,60,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1183,40.5567
"2467",2466,80,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.0217,40.3883
"2468",2467,85,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.435,40.37
"2470",2469,93,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8,40.2
"2471",2470,82,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4317,40.2367
"2472",2471,69,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6467,40.4283
"2473",2472,65,1993,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8333,40.5633
"2482",2481,83,1993,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.22,40.3683
"2485",2484,66,1993,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9533,40.62
"2626",2625,86,1993,54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.045,40.3367
"2627",2626,82,1993,54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8733,40.335
"2628",2627,97,1993,54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.9767,40.2067
"2629",2628,102,1993,54,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1167,40.2033
"2630",2629,89,1993,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.7433,40.21
"2631",2630,91,1993,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.5433,40.1667
"2632",2631,90,1993,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.275,40.25
"2634",2633,109,1993,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9383,40.26
"2755",2754,91,1993,89,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.145,40.2933
"2773",2772,58,1993,91,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.7083,40.8333
"2787",2786,77,1993,98,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.15,40.5017
"2788",2787,88,1993,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.985,40.3767
"2789",2788,68,1993,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4033,40.4583
"2791",2790,69,1993,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6683,40.4967
"2792",2791,78,1993,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4433,40.29
"2794",2793,98,1993,99,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4117,40.0817
"2800",2799,70,1993,223,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.85,40.5183
"2807",2806,69,1993,224,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.5833,40.3833
"2810",2809,72,1993,224,4,33.278,24,22.803738317757,0.629999999999995,32.648,13.196261682243,36,0.000927665211524013,31,17.67,18.3092523364486,11.7,1,23,1,5,"SNE",9484.701233,"MS",-69.1617,40.5617
"2813",2812,71,1993,224,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.8667,40.48
"2817",2816,63,1993,224,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2183,40.81
"2819",2818,76,1993,224,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9567,40.8567
"3016",3015,98,1993,179,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2033,40.1867
"3127",3126,82,1993,270,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5167,40.4083
"3128",3127,73,1993,270,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4517,40.4617
"3129",3128,80,1993,270,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.08,40.375
"3130",3129,98,1993,270,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.7467,40.1283
"3133",3132,87,1993,271,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2933,40.29
"3134",3133,83,1993,271,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.3417,40.2917
"3135",3134,75,1993,271,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.3433,40.42
"3136",3135,79,1993,271,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.18,40.4583
"3173",3172,60,1993,307,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5433,40.6483
"3174",3173,86,1993,307,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4333,40.3667
"3176",3175,91,1993,307,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8083,40.2
"3177",3176,80,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4483,40.2333
"3178",3177,69,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.655,40.4333
"3179",3178,79,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.01,40.385
"3180",3179,60,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1167,40.5467
"3181",3180,64,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8383,40.565
"3189",3188,56,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.45,40.55
"3190",3189,82,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.225,40.3683
"3192",3191,67,1993,308,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.95,40.6167
"3224",3223,60,1993,335,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5467,40.655
"3225",3224,84,1993,335,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4367,40.37
"3227",3226,91,1993,335,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8017,40.2
"3228",3227,80,1993,335,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.44,40.23
"3229",3228,69,1993,335,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6567,40.43
"3230",3229,79,1993,336,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.015,40.385
"3231",3230,64,1993,336,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8433,40.5683
"3240",3239,82,1993,336,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2217,40.37
"3243",3242,66,1993,336,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9467,40.6117
"3280",3279,60,1994,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.5617,40.65
"3288",3287,60,1994,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.1167,40.555
"3289",3288,80,1994,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.0233,40.385
"3290",3289,84,1994,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4367,40.37
"3292",3291,92,1994,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8033,40.195
"3293",3292,82,1994,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4367,40.2433
"3294",3293,69,1994,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.6483,40.4367
"3295",3294,66,1994,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.83,40.565
"3303",3302,57,1994,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4433,40.55
"3304",3303,82,1994,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.215,40.3667
"3307",3306,67,1994,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.95,40.6117
"3385",3384,110,1994,48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.3183,40.19
"3386",3385,95,1994,48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.4833,40.3267
"3387",3386,68,1994,48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-70.2117,40.485
"3393",3392,86,1994,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.8167,40.2517
"3395",3394,77,1994,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.545,40.2933
"3396",3395,87,1994,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.2767,40.295
"3397",3396,66,1994,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.5433,40.5067
"3398",3397,56,1994,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.4083,40.5533
"3400",3399,67,1994,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.15,40.91
"3401",3400,78,1994,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.115,40.9717
"3402",3401,76,1994,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-68.9417,40.9233
"3403",3402,76,1994,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,1,5,"SNE",9484.701233,"MS",-69.0133,40.5483
